chain,hash,signed_amount,date,from,to,reason
ERC20,0xf95d6aa2137d436e4fa5f0f73662949c87109491f3ac7bf6c480326bb12cd9a1,-1.0,2023-07-03T19:03:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb899247d24ec31778a332a2386df28b281c2fe35,No matching T12 transaction found within 23040 min tolerance
ERC20,0x203506fb2f73f252d5392471c092e3063053987003fd2eeeb2563f01e7eb83a3,-1000.0,2023-07-03T19:04:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xc6ece0e018cd09bd202a512f975a5af0181881b7,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8f3d056cd26a53fca5d0806f0406e3feb6aec03d98142482113f6c26df1ac118,-590.0,2023-07-03T19:07:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xfa5606afa2756bdf55c965b0e83abce6e26a0bf8,No matching T12 transaction found within 23040 min tolerance
ERC20,0x27248e3b53b5e5f409b2501a599370f8a0c732e12e3868f613f43d7da4e13b03,-10.0,2023-07-03T19:07:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xe9f9546cfda5d039509284ca5676a8b830f33027,No matching T12 transaction found within 23040 min tolerance
ERC20,0x538ce0707455952707f7604df87230eb333b0735094b1e8c9e9b71cf687c2693,-156.0,2023-07-03T19:08:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xf3c27529b82959f7614ceff6003a78c7d25edf3f,No matching T12 transaction found within 23040 min tolerance
ERC20,0x4793b5511cfdd58b680ac1a9a133134dd52d096f4d4d24c9a63e8b93f31f68bc,-30.0,2023-07-03T19:08:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x81985cbc59a6d7f1408fafe18bdde3a96d01c3a3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x4b0c3d6b4b163a2a63c1cd985fbc6a2889218969ecb1f239331cb1cde22ab064,-11.3,2023-07-03T19:10:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x05541031a432ca9f37c1780caf7353ef839b0fef,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd4fbe28182617891096525a7fac5246e16b1f6bfce22a880cbb9539c0b7ff3ff,-5000.0,2023-07-03T19:11:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb292ce5599a7dcd46a87f548d836818fd905532b,No matching T12 transaction found within 23040 min tolerance
ERC20,0xb4df8c86e53a0a35d5ce852a22e943b1761480cf659c49727f4ebb1eabc765e6,-10.2,2023-07-03T19:12:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x4ab50e5e32cc6fc8d88f123dbb008aae8837d24a,No matching T12 transaction found within 23040 min tolerance
ERC20,0xd62fee4aabfb87bb06700a6f95f9c7d5a9fa3b4522c71e4946ad6aa98d7e8a26,-21.0,2023-07-03T19:15:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x0e96c26e2c160fcbef9100d5215fc43e6f6573d3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7deb0e3c16f464a0221f5b8526d373832c3ae40ce86260997c6a961c3f968963,-85.0,2023-07-03T19:16:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x2e007036685bb512a5102d8d379d5c693adb1618,No matching T12 transaction found within 23040 min tolerance
ERC20,0xc410cfae3d63be32c9a8a1afe659117a25a2e15d61955716a4940fa490bf3ab4,-10.0,2023-07-03T19:17:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x8ee3bbd3ae5454973f4c172bcdf705df655f6206e961072ee7ef87b0451b5544,-15.0,2023-07-03T19:19:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xacc7596a0610aab5f2be913aff30c7a010296a9c9b1a148a93e8315cee85bdf3,-20.0,2023-07-03T19:21:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x42d7e9fce590a974796d666e2ecdca6b374d52dd,No matching T12 transaction found within 23040 min tolerance
ERC20,0x959b4f82375cd1f5112656c59795d914c2ec62a216dacf419c8230ee8e183cad,-10.5,2023-07-03T19:24:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x6c79c63e656facb772cd23eed21c3d1087006df1,No matching T12 transaction found within 23040 min tolerance
ERC20,0x104b1f8402a9317b62cb6bd09c4133d5e2059957b3c535850f1686a69e950ecb,-135.0,2023-07-03T19:24:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb899247d24ec31778a332a2386df28b281c2fe35,No matching T12 transaction found within 23040 min tolerance
ERC20,0xf57828dbc94c47ea67fdd08da3b697b7107790f4eeb88222133aaf44b8af3413,-5.0,2023-07-03T19:25:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xe73e5137d86d889848a2f846fce58272bef75156187ed04b3b13df770573813b,-100.0,2023-07-03T19:28:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xdeaa56d994f9b59a9b341573a47c1ea36753d8f9,No matching T12 transaction found within 23040 min tolerance
ERC20,0xae40d80454ea07eb1e0983185f1ef82d6678690b852b00cd985c4780e9e85bfc,-10.0,2023-07-03T19:32:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x3fc5934833fa562320bd97a5a6a4ef3c2eca75fbaaa63cf3344c0eda4ddd6495,-3.0,2023-07-03T19:35:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xfb8000799413855938f464aece2e16d0bc0e9e69,No matching T12 transaction found within 23040 min tolerance
ERC20,0x68f0e12a1e77f03883f2bc5e30bfe9a25791138484f19e15635c514ebe5df37d,-2200.0,2023-07-03T19:37:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x6ea2c65894bcd6825fb88218ecacd4974c68cb72,No matching T12 transaction found within 23040 min tolerance
ERC20,0x44932e070ffa7aba4648d5fc4cebc0c7f4be9ef98e94be8b60d6e2a12da81a1d,-5.0,2023-07-03T19:41:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xabc4f3db1f9c556596c663aef6dee04a069b44b7fa7584ba855cb2b7392f43c6,-3.0,2023-07-03T19:42:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x18d130a2b0bf48421367d4f8c80c3aede86c6fea,No matching T12 transaction found within 23040 min tolerance
T12,cc4a2940bd435cef516f83834731f1f9c2d517a860d354ab09d322cc5413ac3a,5.0,2023-07-03T19:44:39.129000+00:00,0x291583d1e51a41ed14ca2f9740425052d43f838e,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xf325a188e85095a48196f14b77a07042b0e66ea251eec89101ca5d70ea3b7faa,-49.5,2023-07-03T19:49:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xcd5b4a5a5048ba2c5e9dca3533a11c3c31002387,No matching T12 transaction found within 23040 min tolerance
ERC20,0x4b6167736b4bc3938bd68613de65e75bf08f109809d892621b5902cc75632840,-10.0,2023-07-03T19:50:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,aa4715af292646719dbaa09db262bd9b6064f855faa3148776c75d3e24f37ab2,85.79999999,2023-07-03T19:51:28.759000+00:00,0xc5335620ecf210236ace1ccdb0da791cd4979b9c,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x02b6667fc7c9e25899091adcce7379364286b50e6db4b448bf769db4d66bbfad,-10.0,2023-07-03T19:51:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,480611c4c586954ae9e88504fb7365e4b55cf9f1dc11b6c7d807e30f4979f11c,20.0,2023-07-03T19:51:52.987000+00:00,0x3b5fca5fabbb2edaf71aebebb24a50b6b82b40b5,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xfb4c93886e7c078e485236150b10a49cccc7b6f30bcbce381d2a411528283174,-10.0,2023-07-03T19:51:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,7c89dd155251531c114b8581b73cd59631b3b34ec00d1a679ef41ae2d1a5ff10,220.0,2023-07-03T19:53:11.129000+00:00,0xb4588c63a7bd76c3feceaa1ae3957c4253a60658,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,843fbd2356130457d4beacb180afdf410d46c95504dd1e09638ae7355c8dd8dc,593.6,2023-07-03T19:53:27.394000+00:00,0xfd7371c0686c0e8030313f99117f632419d7b8a3,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,c44bb10d9071ec43f01e6093f304876d94600014569d6611f85f7f5c7dad348c,5.0,2023-07-03T19:55:02.916000+00:00,0x8c3ba3858150b0b7b69db400de43ebda900e0ada,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x5e315e6cdf5a1a048f51eca28635322aef182077d3806653356bcbb9bcf931fe,-10.0,2023-07-03T19:55:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,8668cedc0cd586d13b0593501ff4ef9b461e68f79ea91a09d042ee30c5496680,19.0,2023-07-03T19:59:04.445000+00:00,0x11dca1f958c9630bf269d75ecfe2a1319ca56ff4,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,acb4c928a21bbb90ef6b4a1841eb7dcae8ad84a466fda22f19b33159cfb5c3d0,1.0,2023-07-03T19:59:38.959000+00:00,0xee288ac4bb101c25a3dcbf85ed2c2c1c9121e8a2,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,0e635e39aa2ec1aac082019e4efc35c4470aeda792414e17273570029f29190c,5000.0,2023-07-03T20:01:26.357000+00:00,0x1fec4273a2ab2cdf260893e7c140b4fadc219d36,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,ca91136827e768dbb775304b276b3565bfa1efd3cc0748afe2ed38968f07e8ce,20.0,2023-07-03T20:01:56.230000+00:00,0xee288ac4bb101c25a3dcbf85ed2c2c1c9121e8a2,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,1426343f366dca516feb0c2c8d5149bb3206e34a54a750f36c89a2ec9bd79a66,1.0,2023-07-03T20:03:03.968000+00:00,0x94369ce95ad213e16b1041778b48c9266cd004d9,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xf96d0cd5391a4329c017056df2981efb9e7cd8a5aabda83efece1649e49524ec,-1.33,2023-07-03T20:06:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xee7df957c44af4873c3d7a70dd7ac29b99955a21,No matching T12 transaction found within 23040 min tolerance
T12,92359bb8784b22c1768140ec4227134b8d615bb53c15ae4d8530298fe4d5b6bc,590.0,2023-07-03T20:07:07.215000+00:00,0x6c29581f70aafd009e1231cbe9fbf0c75d605743,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xbf975fffd65f21b17a87b4088907485ec039856188353514217402371c5b944f,-10.0,2023-07-03T20:07:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,604f43c014fcc1eafeca62ac46880be46972a7fa6ed3a0dd38e6436d65ab7d76,10.0,2023-07-03T20:07:22.199000+00:00,0x5eab7c553d6259e218094a61f4a3ca05aaa4f927,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,8ea93bba666316c97ec0ef17cfa0b9335ebe13f656474823a18e01808f37fae6,156.0,2023-07-03T20:07:41.639000+00:00,0x76afb7330c3c344ec31f49ae1df3a49ef0185dcf,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,88360c5ac0ce6fac03e7925031bb6b86a39a5af842bff46d0e8cfefdc0c77b5a,30.0,2023-07-03T20:08:29.692000+00:00,0x17841f9aab4004e2518859b331750524b881c69e,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,54018685f211a0677121ce0651aef5b1bac309d6060f788f53a4ce63c62fd4a6,1000.0,2023-07-03T20:08:56.657000+00:00,0x1fec4273a2ab2cdf260893e7c140b4fadc219d36,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x8327e6891cef32b063535ebcc16167585685f570e9cab040f5a5eb63c48fa75a,-5000.0,2023-07-03T20:09:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb292ce5599a7dcd46a87f548d836818fd905532b,No matching T12 transaction found within 23040 min tolerance
ERC20,0x6b87d80919bc11f89c60827411e10a0fe7fe947840e046383692cffad694f069,-5000.0,2023-07-03T20:09:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb292ce5599a7dcd46a87f548d836818fd905532b,No matching T12 transaction found within 23040 min tolerance
T12,dc3d27cdacbd2803866e4c39c8c02f2d6d15e4c3b4d5a6f903f004740f25ac64,14300.0,2023-07-03T20:09:58.710000+00:00,0xd1e976025829fa492799e14c68419972e1743fe3,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,b495a7be9351a90ec097dff8e88809a8c6aa54fac8757a6b9856f86ab1de5500,11.3,2023-07-03T20:10:20.895000+00:00,0xb69b37bb41fb70fd0b7d6ffb580fc7ce22d05cf3,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xd409b37485b28f3b35a1cae85f0fda206a57f241fc88d8869c9091f28f006e91,-5000.0,2023-07-03T20:10:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xb292ce5599a7dcd46a87f548d836818fd905532b,No matching T12 transaction found within 23040 min tolerance
T12,0dfd30dac6f8e750a1f7dffd5733072ac6f3c492708b18c9abd4ec6649540706,10.19999999,2023-07-03T20:12:41.351000+00:00,0x06b13370f86de814c40d16460696f225986b0af6,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x75bf0ff7216684cc842473c46cdbec086dbc61b7f69d72a98ebf497daffdff96,-22.0,2023-07-03T20:12:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x163f2864d3a7cd1d0a6b9fbe4069948f5e1d6123,No matching T12 transaction found within 23040 min tolerance
ERC20,0x08469d3ec59b9859bac8e2f7086a6a407f828b4a3d198b6faa06dafc0879b17c,-10.0,2023-07-03T20:13:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xa24cfc7886462e7620b2554797e0e6884d507c60e849910e9104b1a61f941ec8,-10.0,2023-07-03T20:14:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,659f8c4df48049c63ce37f6d8e191b80cb372588f82b200d344666395524b99e,21.0,2023-07-03T20:15:10.449000+00:00,0xfbb56f12d06bbcf616b230d924ef440b2e46e4c9,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,78840463d40cc2c9ec895f70f454edf3eb9e1ad405c3ec77c1bdd9b2a3d45a32,85.0,2023-07-03T20:15:19.828000+00:00,0x5b7fa964d573927e5d9f9d57198e6d8e6d57e54f,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xe1904ed86fc940065df017a5c51f674e8211f65fcb122a9661a0007e3e191d58,-10.0,2023-07-03T20:15:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x24bf6e4440c2385ad531566c143c436c4ec460d59e109d080a8384a2e33eb69b,-10.0,2023-07-03T20:15:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x71a97afa07c3f3c6776aef6523b28401baef7f21227b8d13123b74f483bd6c9e,-10.0,2023-07-03T20:16:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x7a57eb6a3b1826e3d00a740750bb0ba8c609b214,No matching T12 transaction found within 23040 min tolerance
ERC20,0x6e0897deda1b611710ab3e9ccfdf1c0ced352cc9fd0fb230f989c913f3ebbe7b,-10.0,2023-07-03T20:16:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x6a95a548d58bbfb4735c6ffb88c51e5aed2d56ddbd5cf90124ad5bd1b4e5d5db,-100.0,2023-07-03T20:16:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xdeaa56d994f9b59a9b341573a47c1ea36753d8f9,No matching T12 transaction found within 23040 min tolerance
T12,a5b42f001846ed4eec4c150c30fc9b08abe967a796db984dd7ec6a802a94192e,20.0,2023-07-03T20:21:07.967000+00:00,0x9dea4563216cd013f40092a5599d6b49415132a7,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,9624868cfed66a55b2535fd79a3b717f42f04719a77768bb6886ebf77c48bec6,10.5,2023-07-03T20:22:12.520000+00:00,0x3387d3879e9f2ded30f2618bff2ecae1fdf89e69,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xcb95163b89a7e1263cd6254c27a8479073354a5d2bd2296026389f506c984244,-20.082938,2023-07-03T20:24:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x3ad1c512caeb82c8c2d1bd40349344de63e54134,No matching T12 transaction found within 23040 min tolerance
ERC20,0x231cfaac2fb4df1c4cffbd114adb835958998a4f36254e4a503f0f56f4159ecd,-10.0,2023-07-03T20:24:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,caacfb0b8bd0fd624e5bbdb6737a6b5c5a522d2414c3087d349edead66dc9d06,135.0,2023-07-03T20:24:55.888000+00:00,0x94369ce95ad213e16b1041778b48c9266cd004d9,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
T12,6de73aa51f0a2413b6fd42929f63eb7d60635456cf0982956ff57d7b653aec48,100.0,2023-07-03T20:25:53.070000+00:00,0xfb051e041dfaef4dd51a64f13f4adcf76a1e387f,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x8ca3716f69a3191b2eacee6c89b8bc22f435b0899b50a3be3c84f813d3576fe2,-1.0,2023-07-03T20:25:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xc9a86b7b329ea685de4b4b030ef5aacb044a4c18,No matching T12 transaction found within 23040 min tolerance
ERC20,0x3116783bfb4167e1364c9ac32e665c601ee0929d52820231a566182d1bbec9a4,-85.0,2023-07-03T20:28:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x1e95119372ef594406fcae6b15404ef02b6cc221,No matching T12 transaction found within 23040 min tolerance
T12,6c3516a199747fc8da705f1c323bc9c204ae53b590515e9be583a6d31d2adb74,50.0,2023-07-03T20:29:18.929000+00:00,0x82df2da4c0edc95fdc2b60f919524f72d67593b4,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xbe8ea873a4698fb2e71ee0e36367544f8eb9fdde477251d740083b45eea3493d,-15.0,2023-07-03T20:32:47+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xa0384d47e7e588bb7afc01824b962c721e9de6006a5f70d5a3f97aa0dfc8af6d,-15.0,2023-07-03T20:33:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x0ce4374e54c12c8f38af03ed026d749e70c97fc826fe255d797a4c0865fee285,-5.0,2023-07-03T20:34:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xccdfa549bb939b346d6ec7220aedc38c1e15c08e6d073fe2c2a9ff132709f8ea,-5.0,2023-07-03T20:34:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x7f6edb1ecbe0323712d1bacdf1bab44e9291457f226135d20f3856bb82ad9e97,-15.0,2023-07-03T20:35:23+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
T12,e201632f9eec9c674590cc9658decdb1043b495663d748279127e515ebb82cce,3.0,2023-07-03T20:35:23.674000+00:00,0xab4ce3c202f1262d7605d526741812b3b374fd90,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0x3b484cd9e01281cc1658dacec9dd8ea16ed14714ea27f0f48f349f475e4ff758,-15.0,2023-07-03T20:36:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xf0affa9ac25de9d64333be3d01e15367b487cde8ec44626af38ab1c22bfeacff,-100.0,2023-07-03T20:37:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xc6ece0e018cd09bd202a512f975a5af0181881b7,No matching T12 transaction found within 23040 min tolerance
T12,9d941c079e8c297e382e32e1ce2db3389c4f5b2a848328a532e022364d7ce176,2200.0,2023-07-03T20:37:20.154000+00:00,0x5720e2f605ca859a41ec064bc78de18de0564c76,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,No matching ERC20 transaction found within 23040 min tolerance
ERC20,0xad306485f60c70b088fc13212d5da5a5b1b4d33bdd0fa4bb7b3ed5a1a12a728e,-15.0,2023-07-03T20:37:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xad4274fd2471cd62c0c24e9c38e4fcc21561e7ea9a262db5db8d5224a2a5e93b,-15.0,2023-07-03T20:38:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0x201626ac53d507a997757c77816ccbd26e8c9b94878391ae19a890232dad40d8,-15.0,2023-07-03T20:38:59+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
ERC20,0xe2060ad65a467c46bd1fc8a909d5fdab482a98c76f81275ca160c5ae36f80048,-50.0,2023-07-03T20:40:11+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0xdeaa56d994f9b59a9b341573a47c1ea36753d8f9,No matching T12 transaction found within 23040 min tolerance
ERC20,0x03157cc25d499b693bc8fdad02169ffae85615941e543125310a0bc0cefde8cc,-15.0,2023-07-03T20:40:35+00:00,0x8f6bc622331f1586cf3ac042efa78b33f72a672d,0x9eec85731a950c1ce9ac9de551f3067aba7f26c3,No matching T12 transaction found within 23040 min tolerance
